Name,AVERAGE SIX-YEAR GRADUATION RATE,AVERAGE FIRST-YEAR STUDENT RETENTION RATE,PELL GRANT GRADUATION RATES,PELL GRANT GRADUATION RATE PERFORMANCE,GRADUATION RATE PERFORMANCE,PEER ASSESSMENT SURVEY,CLASS SIZE INDEX,FACULTY COMPENSATION,PERCENT FACULTY WITH TERMINAL DEGREE IN THEIR FIELD,PERCENT FACULTY THAT IS FULL TIME,STUDENT-FACULTY RATIO,MATH AND EVIDENCE-BASED READING AND WRITING,HIGH SCHOOL CLASS STANDING IN TOP 10%,FINANCIAL RESOURCES PER STUDENT,AVERAGE ALUMNI GIVING RATE,GRADUATE INDEBTEDNESS TOTAL,GRADUATE INDEBTEDNESS PROPORTION WITH DEBT,DIVERSITY SCORE,TUITION AND FEES
Saint Louis University,78.25,90.25,64.42157082121278,56.615332094222964,39.19312258850607,43.75,47.43260590500642,28.26556391171963,74.88789237668162,72.23065250379364,78.87323943661971,55.03875968992247,38.38383838383839,11.752709639108438,16.599190283400805,57.29873672587926,42.04545454545454,25.327342285011028,25.615746385647086
Sam Houston State University,54.0,76.75,47.63929290669052,88.14152410575423,62.45989304812835,21.875,29.78177150192555,22.75916211729068,72.19730941704036,79.96965098634291,29.5774647887324,20.930232558139522,32.323232323232325,1.4459421415230738,9.716599190283398,54.44743935309973,30.681818181818187,45.27168962288437,
Samford University,76.25,88.5,51.443275900648906,40.757656292038234,37.43315508021391,28.125,61.553273427471126,23.45152075049164,70.17937219730943,85.7359635811836,62.32394366197183,37.209302325581376,28.282828282828284,6.672789691797344,9.514170040485828,69.81456824602994,75.0,2.179509874657157,49.068106601637346
San Diego State University,74.75,89.0,67.06198254643098,68.69762650025265,67.8475935828877,40.625,15.468549422336341,35.134939380356,70.4035874439462,62.51896813353566,22.535211267605632,44.18604651162789,32.323232323232325,1.343407786158151,5.668016194331983,75.51391550027603,61.36363636363636,61.82365934482987,
Santa Clara University,91.0,94.0,88.40904005370328,72.39896770121936,47.13344111428927,46.875,46.98331193838255,45.963796326527735,86.54708520179373,78.14871016691959,71.83098591549296,69.76744186046511,39.3939393939394,13.612600789534568,33.19838056680161,71.72409313805085,67.04545454545453,49.50913403360781,13.36004180456365
Seattle University,74.0,84.75,72.81270977847393,96.75110249472718,37.43315508021391,31.25,76.12323491655968,31.16423556288921,70.4035874439462,87.40515933232169,71.83098591549296,49.61240310077517,23.232323232323232,8.852398234450316,8.502024291497975,63.09226122820122,26.13636363636364,55.47015463896781,24.725657550949308
Seton Hall University,70.5,83.75,56.030431863951655,58.89061689994816,39.39142878662349,40.625,56.354300385109134,30.908037392461416,75.78475336322872,61.760242792109246,61.267605633802816,49.61240310077517,32.323232323232325,8.561890734032161,18.0161943319838,64.64456207579644,35.22727272727272,41.5592647426271,29.001916042501293
Shenandoah University,60.0,82.25,49.31752069814275,84.6987407816184,39.750445632798574,9.375,72.72143774069319,19.07634859520546,54.7085201793722,65.40212443095601,75.35211267605634,30.23255813953486,14.141414141414142,6.866380492588434,6.072874493927124,7.77124671191504,19.318181818181813,31.176895393354997,50.583522034488766
Simmons University,78.25,82.75,76.16916536137836,79.50386882476045,55.30939648586707,21.875,71.18100128369704,20.906123225637216,36.322869955156946,25.948406676783,78.87323943661971,37.98449612403098,28.282828282828284,11.81412353291882,21.052631578947363,55.811385704543234,23.86363636363636,34.53322438907571,35.56523253788538
South Dakota State University,56.75,78.0,30.857014992168267,39.76647164827568,24.598930481283432,28.125,25.4813863928113,24.28697038936484,47.7578475336323,86.94992412746586,50.70422535211267,37.209302325581376,17.171717171717173,5.651404069536054,13.360323886639675,55.66849608677297,23.86363636363636,0.0,
Southern Illinois University Edwardsville,49.0,76.25,11.188185276348172,0.0,16.919435434382393,15.625,60.46213093709886,23.569175110617557,55.82959641255606,81.48710166919574,57.74647887323944,31.7829457364341,20.202020202020204,5.086258998323143,3.643724696356275,65.49865229110512,52.272727272727266,17.785716726778546,
Southern Illinois University--Carbondale,44.0,73.75,10.718281494741547,1.1793675479523245,19.40978411566647,21.875,82.4775353016688,21.287924707924155,29.596412556053806,89.22610015174507,71.83098591549296,38.372093023255815,14.141414141414142,17.75567170876118,6.072874493927124,50.39781768583769,30.681818181818187,23.175358235657853,
Southern Methodist University,80.25,90.75,61.66927724323114,51.87194173652469,30.890217049386592,46.875,62.9653401797176,51.585689971232206,65.695067264574,78.90743550834597,71.83098591549296,68.21705426356587,46.46464646464647,14.92903000871788,21.255060728744937,70.16204981651674,72.72727272727272,27.266928196059524,5.737676363002947
St. John Fisher College,72.75,87.5,67.77802640411724,87.0044099789088,54.81283422459893,15.625,33.88960205391528,21.083725518648116,73.09417040358746,66.31259484066766,68.30985915492957,37.209302325581376,21.212121212121215,5.086107670715397,8.502024291497975,54.6487838145033,15.909090909090907,5.334673897857897,47.340184636822855
St. John's University (NY),61.5,83.25,54.352204072499426,78.7609386968733,49.215988398441056,37.5,45.25032092426187,42.441941671184644,85.87443946188343,55.08345978755691,54.225352112676056,43.410852713178286,19.191919191919194,4.329854244794567,6.275303643724694,55.895820478680214,34.09090909090909,52.03643114524549,30.447657202577943
Stanford University,94.25,95.5,73.14835533676438,43.07931570762054,40.42320740612962,100.0,79.13992297817714,88.2185722764361,98.65470852017937,99.8482549317147,92.95774647887323,90.69767441860463,95.95959595959596,79.73859123082384,45.54655870445343,86.2273893417335,89.77272727272728,66.99524634532375,12.821808047378497
Stevens Institute of Technology,85.75,94.0,87.91675990154394,78.68139165079421,39.031286495789544,40.625,34.65982028241336,51.550008558700505,90.35874439461885,82.85280728376327,68.30985915492957,75.968992248062,66.66666666666667,9.125967776536193,26.720647773279346,55.97376027019127,30.681818181818187,33.2916635184678,11.513673576032048
Stony Brook University--SUNY,74.5,89.75,78.51868426941147,92.09434940383616,47.224523612261805,50.0,31.450577663671385,44.95745409986441,79.59641255605383,78.75569044006068,43.66197183098592,65.89147286821705,43.43434343434344,11.388190054008682,6.477732793522266,69.54177897574124,54.54545454545454,66.22966549109591,
Syracuse University,83.0,90.5,86.23853211009171,88.70621343405165,50.23923444976077,56.25,62.13093709884468,35.03857438661124,81.390134529148,79.36267071320182,57.74647887323944,55.03875968992247,32.323232323232325,13.047034486431372,19.028340080971656,49.66713214042152,48.86363636363636,37.40176566375404,10.344887650235137
Temple University,73.25,88.75,67.77802640411724,75.35901112884005,61.33021390374333,43.75,45.442875481386395,39.31996372315667,75.33632286995517,66.31259484066766,64.7887323943662,42.63565891472868,35.35353535353536,8.140948373715439,7.4898785425101195,54.24609489169617,27.272727272727266,37.35563976182171,
Tennessee Tech University,53.75,77.25,32.53524278362048,46.44559273566446,28.315946348733235,18.75,60.33376123234918,22.251579582608933,50.67264573991032,86.19119878603945,46.47887323943662,37.209302325581376,30.303030303030305,2.203719950429263,9.716599190283398,66.39171240216933,43.18181818181817,4.939766079234502,
Texas A&M University,82.25,92.5,66.32356231819196,50.727573028560386,42.64705882352942,62.5,14.569961489088573,44.838772794421395,44.17040358744394,93.93019726858876,43.66197183098592,55.81395348837208,65.65656565656566,11.316990316256067,29.757085020242908,71.41233397200662,60.22727272727272,33.67646846320491,
Texas A&M University--Commerce,42.0,65.25,9.040053703289324,12.159437820402047,31.2537136066548,18.75,43.06803594351733,29.592836424446965,54.7085201793722,67.07132018209407,50.70422535211267,22.093023255813932,18.181818181818183,1.1226488425741286,2.4291497975708496,57.906017601402915,36.36363636363635,53.683510897193386,
Texas A&M University--Corpus Christi,36.75,57.5,7.361825911837094,53.72302090050451,3.3831714503983363,18.75,38.18998716302953,19.11948523576023,52.690582959641276,83.00455235204853,50.70422535211267,27.90697674418604,15.151515151515152,3.075900873037093,3.0364372469635614,52.18069041665313,31.818181818181813,59.15749282900694,
Texas Christian University,82.75,91.5,61.266502573282615,48.908542412261795,40.90909090909091,40.625,51.091142490372285,44.57892600577568,69.95515695067265,76.63125948406676,64.08450704225353,47.28682170542635,38.38383838383839,11.798536809384224,25.708502024291494,65.37200012989965,69.31818181818181,23.592473757705946,20.67584044591534
Texas State University,54.5,77.0,34.21347057507271,59.801776629675516,40.007922360863546,18.75,31.643132220795888,24.378013041514315,45.73991031390135,84.0667678300455,40.14084507042253,28.682170542635646,10.101010101010102,1.2317575845877915,3.2388663967611326,59.21150910921313,34.09090909090909,52.09880881177124,
Texas Tech University,60.75,85.75,47.63929290669052,70.80990549108745,35.260695187165766,40.625,15.661103979460858,33.76368595952957,67.71300448430493,92.71623672230652,43.66197183098592,37.98449612403098,17.171717171717173,3.3463205112859162,17.20647773279352,50.11203845029714,48.86363636363636,37.88427467324639,
Texas Woman's University,42.5,75.25,24.144103826359363,51.68769080122112,40.39139833883263,21.875,47.62516046213094,18.540386821664974,54.48430493273544,71.47192716236722,43.66197183098592,20.155038759689916,17.171717171717173,1.524759926045241,1.2145748987854246,65.82340142240119,34.09090909090909,63.87999600959395,
The Catholic University of America,74.0,86.75,66.09979861266501,77.86417833074128,39.33777745220132,37.5,77.79204107830553,28.008398042819962,87.21973094170404,64.6433990895296,71.83098591549296,49.224806201550365,27.272727272727273,11.585906918611336,16.801619433198375,0.0,37.49999999999999,22.74099915855915,19.81187946350809
The New School,69.25,79.0,48.40008950548221,54.74850137632433,41.64641063036785,37.5,98.39537869062902,35.02493773773722,47.98206278026906,16.995447647951444,78.87323943661971,52.71317829457362,16.161616161616163,10.647477351047176,0.809716599190283,61.098301562043325,61.36363636363636,61.96633169162191,18.378331301167037
Towson University,72.25,85.25,74.49093756992613,99.99999999999997,59.50258891435365,28.125,35.17329910141207,24.40379529365773,51.79372197309418,67.07132018209407,54.225352112676056,32.55813953488371,13.131313131313131,1.0215051940636704,4.655870445344128,77.44292534017471,39.77272727272726,43.62074627684928,
Tufts University,93.5,95.25,83.08346386216155,59.933489957314464,34.53654188948306,65.625,78.36970474967907,43.02754242654243,85.87443946188343,74.35508345978755,78.87323943661971,84.49612403100775,83.83838383838385,23.276549791997375,39.47368421052631,81.1580554022018,76.13636363636364,42.133491592273124,0.9231841142657942
Tulane University,85.0,93.0,67.17386439919446,49.949053467045644,34.27321341759844,59.375,67.90757381258024,43.700591525439876,84.08071748878926,77.845220030349,82.3943661971831,79.06976744186045,62.62626262626263,27.220400072407315,31.781376518218618,58.860780047413364,69.31818181818181,18.45043102861021,4.730883121407416
UNC Greensboro,56.25,77.0,45.96106511523829,77.04811117242761,53.17324185248714,31.25,40.17971758664955,24.868290560155714,60.98654708520179,85.28072837632774,54.225352112676056,24.806201550387584,14.141414141414142,2.649400151338827,6.477732793522266,42.25960445555808,25.0,50.63574705601039,
University at Albany--SUNY,64.25,82.0,59.3868874468561,96.35123818638593,51.57255506208645,37.5,22.464698331193848,32.92910527438621,91.03139013452913,69.49924127465857,45.070422535211264,38.75968992248062,17.171717171717173,6.823005649735841,10.728744939271252,59.51027831000551,27.272727272727266,50.03287950612646,
University at Buffalo--SUNY,75.25,86.75,71.1344819870217,81.51925834663001,56.39280505590668,46.875,33.05519897304237,34.67763273107763,91.92825112107626,83.3080424886191,61.267605633802816,48.83720930232556,28.282828282828284,8.642323995840087,17.81376518218623,68.77861851719547,39.77272727272726,46.5389246728382,
University of Akron,47.5,73.0,17.431192660550458,14.463452566096436,29.984721161191743,18.75,30.359435173299115,27.114368085738874,65.47085201793722,49.92412746585736,50.70422535211267,27.90697674418604,18.181818181818183,3.363441705510531,3.2388663967611326,56.40892410612802,35.22727272727272,14.36879731325837,
